,cluster
22923,359
22924,478
22925,166
22926,187
22927,213
22928,453
22929,478
22930,446
22931,186
22932,388
22933,478
22934,211
22935,216
22936,439
22937,259
22938,128
22939,478
22940,478
22941,414
22942,275
22943,239
22944,62
22945,478
22946,475
22947,92
22948,433
22949,340
22950,366
22951,478
22952,22
22953,202
22954,33
22955,400
22956,170
22957,407
22958,478
22959,478
22960,269
22961,365
22962,478
22963,111
22964,478
22965,349
22966,478
22967,248
22968,478
22969,478
22970,478
22971,478
22972,324
22973,478
22974,478
22975,184
22976,478
22977,367
22978,259
22979,478
22980,242
22981,478
22982,303
22983,478
22984,299
22985,478
22986,87
22987,478
22988,478
22989,441
22990,478
22991,478
22992,478
22993,478
22994,436
22995,77
22996,478
22997,478
22998,478
22999,466
23000,78
23001,91
23002,469
23003,178
23004,372
23005,478
23006,439
23007,373
23008,478
23009,478
23010,478
23011,478
23012,377
23013,459
23014,452
23015,478
23016,478
23017,83
23018,470
23019,478
23020,206
23021,478
23022,478
23023,478
23024,96
23025,478
23026,248
23027,478
23028,478
23029,432
23030,163
23031,478
23032,478
23033,478
23034,65
23035,478
23036,478
23037,478
23038,328
23039,478
23040,51
23041,478
23042,478
23043,449
23044,478
23045,436
23046,250
23047,478
23048,351
23049,261
23050,151
23051,465
23052,478
23053,478
23054,478
23055,359
23056,478
23057,478
23058,478
23059,414
23060,478
23061,478
23062,478
23063,447
23064,453
23065,478
23066,297
23067,234
23068,478
23069,478
23070,180
23071,428
23072,478
23073,189
23074,478
23075,478
23076,478
23077,478
23078,478
23079,445
23080,363
23081,478
23082,478
23083,478
23084,276
23085,478
23086,434
23087,478
23088,288
23089,387
23090,478
23091,478
23092,478
23093,478
23094,225
23095,172
23096,44
23097,478
23098,478
23099,302
23100,449
23101,156
23102,478
23103,356
23104,478
23105,145
23106,52
23107,192
23108,478
23109,244
23110,478
23111,478
23112,329
23113,403
23114,395
23115,478
23116,65
23117,478
23118,297
23119,311
23120,478
23121,234
23122,478
23123,478
23124,262
23125,478
23126,58
23127,478
23128,276
23129,440
23130,478
23131,478
23132,478
23133,478
23134,95
23135,107
23136,478
23137,449
23138,478
23139,316
23140,478
23141,478
23142,31
23143,478
23144,461
23145,347
23146,216
23147,478
23148,478
23149,478
23150,359
23151,478
23152,478
23153,459
23154,393
23155,478
23156,478
23157,474
23158,478
23159,478
23160,478
23161,478
23162,388
23163,433
23164,425
23165,309
23166,109
23167,464
23168,478
23169,478
23170,478
23171,478
23172,423
23173,478
23174,478
23175,478
23176,478
23177,478
23178,478
23179,248
23180,478
23181,459
23182,478
23183,478
23184,478
23185,478
23186,478
23187,340
23188,478
23189,478
23190,478
23191,478
23192,478
23193,478
23194,478
23195,478
23196,48
23197,478
23198,478
23199,478
23200,478
23201,475
23202,478
23203,478
23204,478
23205,455
23206,478
23207,360
23208,140
23209,367
23210,478
23211,206
23212,317
23213,459
23214,478
23215,478
23216,478
23217,449
23218,478
23219,478
23220,478
23221,478
23222,478
23223,498
23224,478
23225,478
23226,478
23227,478
23228,453
23229,478
23230,209
23231,18
23232,478
23233,478
23234,307
23235,478
23236,168
23237,478
23238,449
23239,478
23240,478
23241,478
23242,459
23243,478
23244,478
23245,478
23246,478
23247,478
23248,478
23249,478
23250,478
23251,478
23252,478
23253,478
23254,365
23255,344
23256,119
23257,478
23258,22
23259,478
23260,478
23261,478
23262,181
23263,478
23264,478
23265,478
23266,478
23267,478
23268,459
23269,478
23270,478
23271,478
23272,478
23273,195
23274,472
23275,478
23276,478
23277,64
23278,355
23279,478
23280,478
23281,435
23282,478
23283,478
23284,478
23285,452
23286,478
23287,478
23288,478
23289,300
23290,478
23291,459
23292,478
23293,478
23294,478
23295,478
23296,478
23297,478
23298,478
23299,478
23300,478
23301,478
23302,478
23303,443
23304,478
23305,402
23306,478
23307,478
23308,478
23309,478
23310,478
23311,478
23312,478
23313,478
23314,478
23315,478
23316,478
23317,466
23318,478
23319,478
23320,180
23321,464
23322,459
23323,296
23324,478
23325,248
23326,478
23327,478
23328,451
23329,299
23330,200
23331,248
23332,459
23333,478
23334,478
23335,478
23336,478
23337,410
23338,478
23339,478
23340,478
23341,478
23342,478
23343,478
23344,478
23345,478
23346,478
23347,478
23348,478
23349,436
23350,478
23351,436
23352,455
23353,478
23354,407
23355,478
23356,455
23357,478
23358,478
23359,459
23360,478
23361,436
23362,478
23363,478
23364,478
23365,478
23366,478
23367,179
23368,478
23369,474
23370,256
23371,351
23372,478
23373,478
23374,478
23375,478
23376,454
23377,382
23378,478
23379,478
23380,471
23381,478
23382,478
23383,478
23384,478
23385,46
23386,435
23387,478
23388,459
23389,478
23390,478
23391,478
23392,478
23393,478
23394,478
23395,390
23396,478
23397,442
23398,478
23399,478
23400,478
23401,478
23402,478
23403,329
23404,478
23405,478
23406,478
23407,478
23408,478
23409,239
23410,478
23411,478
23412,478
23413,478
23414,478
23415,478
23416,305
23417,478
23418,478
23419,437
23420,189
23421,478
23422,478
23423,478
23424,478
23425,478
23426,478
23427,478
23428,478
23429,459
23430,25
23431,478
23432,478
23433,478
23434,478
23435,455
23436,478
23437,478
23438,478
23439,478
23440,183
23441,469
23442,387
23443,472
23444,86
23445,478
23446,478
23447,478
23448,478
23449,367
23450,478
23451,478
23452,248
23453,369
23454,478
23455,440
23456,478
23457,459
23458,478
23459,478
23460,54
23461,478
23462,54
23463,478
23464,478
23465,455
23466,245
23467,470
23468,478
23469,478
23470,378
23471,478
23472,478
23473,104
23474,478
23475,372
23476,478
23477,478
23478,478
23479,478
23480,478
23481,455
23482,260
23483,478
23484,478
23485,478
23486,478
23487,478
23488,461
23489,478
23490,231
23491,478
23492,269
23493,478
23494,478
23495,324
23496,120
23497,478
23498,478
23499,478
23500,459
23501,436
23502,478
23503,478
23504,478
23505,354
23506,478
23507,478
23508,235
23509,16
23510,478
23511,478
23512,183
23513,478
23514,478
23515,478
23516,478
23517,478
23518,478
23519,478
23520,387
23521,478
23522,478
23523,478
23524,478
23525,478
23526,478
23527,478
23528,478
23529,478
23530,163
23531,478
23532,478
23533,455
23534,478
23535,478
23536,399
23537,472
23538,426
23539,455
23540,478
23541,478
23542,478
23543,478
23544,325
23545,176
23546,478
23547,109
23548,244
23549,475
23550,478
23551,478
23552,478
23553,478
23554,478
23555,478
23556,478
23557,219
23558,478
23559,457
23560,478
23561,455
23562,262
23563,453
23564,478
23565,478
23566,478
23567,455
23568,453
23569,478
23570,459
23571,478
23572,478
23573,478
23574,478
23575,455
23576,478
23577,478
23578,478
23579,478
23580,478
23581,478
23582,222
23583,478
23584,478
23585,407
23586,478
23587,160
23588,478
23589,478
23590,267
23591,336
23592,478
23593,478
23594,478
23595,478
23596,247
23597,428
23598,478
23599,478
23600,339
23601,294
23602,428
23603,478
23604,150
23605,478
23606,478
23607,478
23608,478
23609,478
23610,458
23611,478
23612,478
23613,453
23614,255
23615,408
23616,478
23617,320
23618,478
23619,478
23620,366
23621,478
23622,478
23623,475
23624,86
23625,455
23626,478
23627,246
23628,84
23629,390
23630,478
23631,469
23632,233
23633,478
23634,330
23635,478
23636,478
23637,256
23638,475
23639,478
23640,478
23641,478
23642,478
23643,478
23644,459
23645,222
23646,478
23647,478
23648,453
23649,374
23650,432
23651,315
23652,225
23653,478
23654,209
23655,200
23656,478
23657,428
23658,478
23659,268
23660,478
23661,478
23662,347
23663,478
23664,478
23665,478
23666,478
23667,478
23668,285
23669,383
23670,103
23671,408
23672,478
23673,335
23674,229
23675,478
23676,455
23677,219
23678,478
23679,159
23680,478
23681,478
23682,478
23683,478
23684,478
23685,478
23686,39
23687,420
23688,442
23689,334
23690,478
23691,478
23692,478
23693,478
23694,46
23695,478
23696,477
23697,478
23698,308
23699,421
23700,478
23701,478
23702,478
23703,478
23704,384
23705,478
23706,478
23707,114
23708,185
23709,430
23710,478
23711,478
23712,315
23713,478
23714,478
23715,436
23716,478
23717,478
23718,478
23719,478
23720,478
23721,469
23722,272
23723,388
23724,478
23725,115
23726,99
23727,478
23728,144
23729,416
23730,478
23731,327
23732,478
23733,478
23734,453
23735,54
23736,175
23737,478
23738,478
23739,478
23740,310
23741,424
23742,478
23743,478
23744,478
23745,459
23746,478
23747,478
23748,125
23749,280
23750,281
23751,466
23752,478
23753,13
23754,478
23755,384
23756,349
23757,407
23758,478
23759,478
23760,457
23761,452
23762,150
23763,431
23764,192
23765,478
23766,478
23767,19
23768,131
23769,478
23770,478
23771,358
23772,478
23773,478
23774,216
23775,408
23776,257
23777,478
23778,478
23779,478
23780,478
23781,478
23782,478
23783,478
23784,478
23785,478
23786,478
23787,478
23788,478
23789,436
23790,175
23791,436
23792,389
23793,478
23794,478
23795,315
23796,478
23797,344
23798,478
23799,381
23800,478
23801,251
23802,478
23803,478
23804,55
23805,478
23806,316
23807,478
23808,478
23809,262
23810,430
23811,478
23812,478
23813,10
23814,420
23815,315
23816,478
23817,310
23818,478
23819,478
23820,478
23821,478
23822,134
23823,39
23824,436
23825,478
23826,478
23827,477
23828,478
23829,456
23830,478
23831,478
23832,478
23833,478
23834,478
23835,478
23836,391
23837,478
23838,478
23839,460
23840,470
23841,428
23842,478
23843,478
23844,478
23845,314
23846,478
23847,23
23848,478
23849,478
23850,478
23851,60
23852,478
23853,433
23854,174
23855,478
23856,18
23857,338
23858,478
23859,366
23860,447
23861,28
23862,478
23863,478
23864,436
23865,266
23866,478
23867,291
23868,210
23869,478
23870,322
23871,474
23872,478
23873,478
23874,478
23875,478
23876,469
23877,343
23878,478
23879,309
23880,478
23881,478
23882,478
23883,478
23884,478
23885,478
23886,478
23887,478
23888,478
23889,478
23890,450
23891,478
23892,478
23893,478
23894,246
23895,44
23896,478
23897,472
23898,478
23899,452
23900,478
23901,478
23902,478
23903,478
23904,338
23905,466
23906,478
23907,463
23908,469
23909,478
23910,407
23911,478
23912,478
23913,478
23914,478
23915,478
23916,410
23917,478
23918,478
23919,478
23920,478
23921,478
23922,478
23923,453
23924,262
23925,388
23926,478
23927,478
23928,458
23929,478
23930,46
23931,478
23932,260
23933,425
23934,478
23935,478
23936,459
23937,478
23938,478
23939,478
23940,478
23941,478
23942,159
23943,478
23944,478
23945,478
23946,436
23947,44
23948,478
23949,478
23950,478
23951,478
23952,478
23953,478
23954,478
23955,163
23956,206
23957,478
23958,478
23959,187
23960,478
23961,117
23962,51
23963,8
23964,478
23965,478
23966,478
23967,139
23968,247
23969,478
23970,432
23971,478
23972,288
23973,478
23974,478
23975,463
23976,240
23977,478
23978,478
23979,360
23980,399
23981,478
23982,478
23983,478
23984,478
23985,478
23986,478
23987,478
23988,21
23989,478
23990,478
23991,472
23992,257
23993,424
23994,478
23995,210
23996,478
23997,454
23998,426
23999,436
24000,430
24001,478
24002,478
24003,478
24004,80
24005,478
24006,478
24007,47
24008,478
24009,181
24010,478
24011,478
24012,199
24013,478
24014,114
24015,478
24016,412
24017,129
24018,478
24019,436
24020,478
24021,478
24022,380
24023,478
24024,478
24025,478
24026,455
24027,385
24028,478
24029,478
24030,478
24031,478
24032,478
24033,478
24034,112
24035,478
24036,286
24037,284
24038,418
24039,478
24040,429
24041,159
24042,284
24043,478
24044,443
24045,478
24046,478
24047,168
24048,478
24049,478
24050,478
24051,199
24052,478
24053,478
24054,41
24055,478
24056,478
24057,389
24058,428
24059,349
24060,478
24061,184
24062,477
24063,478
24064,478
24065,478
24066,478
24067,478
24068,478
24069,56
24070,478
24071,478
24072,478
24073,478
24074,93
24075,294
24076,478
24077,478
24078,478
24079,41
24080,442
24081,478
24082,412
24083,478
24084,145
24085,471
24086,424
24087,419
24088,478
24089,478
24090,478
24091,478
24092,478
24093,478
24094,313
24095,440
24096,190
24097,273
24098,478
24099,478
24100,471
24101,465
24102,474
24103,478
24104,453
24105,478
24106,148
24107,478
24108,478
24109,455
24110,478
24111,478
24112,459
24113,478
24114,478
24115,430
24116,478
24117,445
24118,478
24119,478
24120,54
24121,478
24122,478
24123,478
24124,478
24125,478
24126,367
24127,478
24128,478
24129,466
24130,478
24131,478
24132,411
24133,425
24134,478
24135,425
24136,478
24137,478
24138,478
24139,478
24140,39
24141,478
24142,478
24143,351
24144,478
24145,478
24146,304
24147,121
24148,454
24149,478
24150,478
24151,34
24152,326
24153,478
24154,168
24155,478
24156,478
24157,478
24158,478
24159,478
24160,404
24161,478
24162,478
24163,45
24164,463
24165,375
24166,478
24167,478
24168,478
24169,478
24170,253
24171,200
24172,478
24173,478
24174,380
24175,161
24176,478
24177,143
24178,478
24179,367
24180,412
24181,478
24182,478
24183,199
24184,478
24185,478
24186,467
24187,478
24188,366
24189,478
24190,478
24191,478
24192,478
24193,143
24194,478
24195,478
24196,292
24197,478
24198,64
24199,66
24200,478
24201,478
24202,478
24203,391
24204,244
24205,478
24206,478
24207,445
24208,453
24209,478
24210,439
24211,478
24212,478
24213,478
24214,478
24215,462
24216,330
24217,478
24218,225
24219,452
24220,478
24221,438
24222,241
24223,478
24224,436
24225,457
24226,478
24227,478
24228,478
24229,478
24230,478
24231,478
24232,478
24233,478
24234,212
24235,478
24236,478
24237,478
24238,478
24239,478
24240,478
24241,478
24242,478
24243,478
24244,478
24245,478
24246,321
24247,478
24248,478
24249,478
24250,478
24251,478
24252,478
24253,250
24254,346
24255,478
24256,478
24257,478
24258,322
24259,478
24260,478
24261,478
24262,472
24263,478
24264,378
24265,292
24266,478
24267,433
24268,478
24269,478
24270,478
24271,478
24272,232
24273,478
24274,478
24275,478
24276,304
24277,61
24278,301
24279,478
24280,478
24281,453
24282,478
24283,111
24284,478
24285,478
24286,79
24287,478
24288,478
24289,428
24290,61
24291,478
24292,478
24293,62
24294,36
24295,344
24296,289
24297,478
24298,278
24299,478
24300,478
24301,463
24302,168
24303,428
24304,478
24305,478
24306,478
24307,478
24308,478
24309,478
24310,455
24311,329
24312,293
24313,478
24314,478
24315,478
24316,467
24317,478
24318,400
24319,478
24320,478
24321,478
24322,478
24323,297
24324,478
24325,440
24326,478
24327,478
24328,478
24329,351
24330,478
24331,478
24332,478
24333,478
24334,403
24335,478
24336,478
24337,478
24338,478
24339,63
24340,478
24341,478
24342,478
24343,478
24344,405
24345,290
24346,478
24347,478
24348,478
24349,478
24350,100
24351,8
24352,478
24353,478
24354,478
24355,455
24356,478
24357,403
24358,478
24359,478
24360,478
24361,478
24362,478
24363,235
24364,478
24365,478
24366,478
24367,478
24368,478
24369,436
24370,478
24371,239
24372,478
24373,461
24374,478
24375,159
24376,188
24377,478
24378,200
24379,348
24380,453
24381,279
24382,169
24383,284
24384,319
24385,478
24386,436
24387,478
24388,478
24389,478
24390,478
24391,451
24392,478
24393,321
24394,116
24395,435
24396,478
24397,478
24398,478
24399,478
24400,85
24401,478
24402,478
24403,140
24404,135
24405,126
24406,376
24407,478
24408,460
24409,455
24410,256
24411,412
24412,23
24413,280
24414,478
24415,466
24416,478
24417,26
24418,395
24419,284
24420,478
24421,478
24422,278
24423,69
24424,257
24425,478
24426,8
24427,55
24428,478
24429,386
24430,431
24431,389
24432,361
24433,471
24434,257
24435,322
24436,478
24437,478
24438,360
24439,171
24440,44
24441,351
24442,80
24443,478
24444,478
24445,329
24446,478
24447,478
24448,478
24449,284
24450,127
24451,454
24452,395
24453,103
24454,478
24455,397
24456,478
24457,374
24458,478
24459,478
24460,171
24461,459
24462,453
24463,303
24464,227
24465,478
24466,478
24467,303
24468,321
24469,389
24470,478
24471,186
24472,478
24473,478
24474,391
24475,274
24476,478
24477,478
24478,266
24479,478
24480,186
24481,262
24482,478
24483,249
24484,478
24485,299
24486,399
24487,478
24488,204
24489,65
24490,443
24491,478
24492,367
24493,58
24494,206
24495,478
24496,158
24497,98
24498,478
24499,478
24500,103
24501,307
24502,478
24503,257
24504,34
24505,478
24506,92
24507,478
24508,123
24509,478
24510,478
24511,478
24512,478
24513,34
24514,478
24515,478
24516,329
24517,197
24518,478
24519,367
24520,478
24521,347
24522,106
24523,437
24524,478
24525,478
24526,478
24527,10
24528,478
24529,478
24530,28
24531,478
24532,478
24533,391
24534,139
24535,473
24536,188
24537,478
24538,351
24539,341
24540,259
24541,455
24542,432
24543,467
24544,478
24545,478
24546,51
24547,422
24548,339
24549,459
24550,171
24551,478
24552,430
24553,478
24554,237
24555,478
24556,478
24557,279
24558,130
24559,23
24560,420
24561,478
24562,65
24563,12
24564,478
24565,99
24566,478
24567,25
24568,102
24569,83
24570,410
24571,478
24572,478
24573,469
24574,455
24575,428
24576,296
24577,358
24578,198
24579,380
24580,280
24581,478
24582,357
24583,108
24584,41
24585,6
24586,146
24587,267
24588,455
24589,478
24590,477
24591,478
24592,478
24593,114
24594,478
24595,478
24596,478
24597,478
24598,478
24599,478
24600,398
24601,32
24602,394
24603,478
24604,442
24605,478
24606,478
24607,209
24608,320
24609,260
24610,478
24611,472
24612,176
24613,453
24614,304
24615,478
24616,478
24617,86
24618,478
24619,317
24620,478
24621,225
24622,376
24623,478
24624,354
24625,453
24626,66
24627,422
24628,130
24629,141
24630,202
24631,478
24632,478
24633,102
24634,478
24635,478
24636,85
24637,478
24638,478
24639,478
24640,248
24641,454
24642,441
24643,22
24644,478
24645,442
24646,235
24647,459
24648,245
24649,123
24650,475
24651,317
24652,478
24653,467
24654,132
24655,478
24656,478
24657,476
24658,478
24659,478
24660,72
24661,267
24662,478
24663,478
24664,3
24665,478
24666,301
24667,421
24668,449
24669,413
24670,430
24671,334
24672,473
24673,76
24674,230
24675,223
24676,170
24677,478
24678,478
24679,428
24680,478
24681,478
24682,249
24683,469
24684,88
24685,478
24686,478
24687,467
24688,358
24689,272
24690,478
24691,478
24692,478
24693,197
24694,152
24695,473
24696,411
24697,133
24698,271
24699,478
24700,478
24701,478
24702,471
24703,454
24704,408
24705,467
24706,218
24707,469
24708,464
24709,421
24710,377
24711,478
24712,169
24713,392
24714,478
24715,470
24716,478
24717,421
24718,499
24719,466
24720,367
24721,478
24722,478
24723,474
24724,433
24725,113
24726,136
24727,133
24728,432
24729,475
24730,478
24731,478
24732,478
24733,478
24734,441
24735,411
24736,478
24737,478
24738,478
24739,178
24740,253
24741,102
24742,87
24743,330
24744,351
24745,478
24746,478
24747,262
24748,478
24749,478
24750,478
24751,290
24752,478
24753,354
24754,478
24755,478
24756,332
24757,38
24758,135
24759,478
24760,450
24761,478
24762,478
24763,478
24764,455
24765,478
24766,433
24767,478
24768,478
24769,430
24770,397
24771,248
24772,171
24773,418
24774,478
24775,467
24776,478
24777,178
24778,301
24779,295
24780,475
24781,139
24782,478
24783,478
24784,250
24785,99
24786,357
24787,478
24788,335
24789,478
24790,362
24791,353
24792,304
24793,284
24794,478
24795,275
24796,478
24797,478
24798,422
24799,441
24800,121
24801,478
24802,478
24803,281
24804,388
24805,404
24806,378
24807,381
24808,478
24809,216
24810,478
24811,279
24812,478
24813,201
24814,383
24815,478
24816,60
24817,305
24818,478
24819,273
24820,122
24821,449
24822,153
24823,451
24824,189
24825,478
24826,141
24827,423
24828,383
24829,66
24830,344
24831,478
24832,478
24833,199
24834,331
24835,21
24836,303
24837,239
24838,357
24839,158
24840,478
24841,478
24842,428
24843,478
24844,459
24845,478
24846,357
24847,466
24848,199
24849,400
24850,478
24851,220
24852,64
24853,478
24854,353
24855,254
24856,478
24857,478
24858,478
24859,362
24860,53
24861,474
24862,475
24863,33
24864,201
24865,478
24866,478
24867,411
24868,424
24869,391
24870,133
24871,66
24872,330
24873,255
24874,469
24875,308
24876,478
24877,40
24878,371
24879,478
24880,340
24881,339
24882,478
24883,167
24884,442
24885,478
24886,282
24887,478
24888,342
24889,109
24890,478
24891,121
24892,451
24893,384
24894,83
24895,478
24896,459
24897,478
24898,478
24899,363
24900,113
24901,347
24902,361
24903,478
24904,443
24905,91
24906,83
24907,478
24908,478
24909,474
24910,478
24911,181
24912,241
24913,137
24914,478
24915,58
24916,478
24917,478
24918,478
24919,177
24920,339
24921,453
24922,91
24923,478
24924,478
24925,478
24926,47
24927,478
24928,478
24929,335
24930,154
24931,478
24932,223
24933,21
24934,468
24935,346
24936,478
24937,116
24938,478
24939,65
24940,451
24941,338
24942,478
24943,478
24944,200
24945,129
24946,345
24947,478
24948,478
24949,478
24950,200
24951,22
24952,478
24953,478
24954,239
24955,478
24956,478
24957,478
24958,478
24959,478
24960,478
24961,277
24962,67
24963,478
24964,164
24965,478
24966,469
24967,478
24968,178
24969,340
24970,478
24971,478
24972,478
24973,317
24974,363
24975,478
24976,478
24977,454
24978,478
24979,262
24980,478
24981,478
24982,145
24983,478
24984,453
24985,478
24986,386
24987,478
24988,326
24989,278
24990,478
24991,478
24992,478
24993,123
24994,150
24995,478
24996,478
24997,432
24998,175
24999,478
25000,402
25001,475
25002,16
25003,478
25004,478
25005,478
25006,478
25007,274
25008,336
25009,478
25010,478
25011,235
25012,478
25013,277
25014,45
25015,478
25016,478
25017,478
25018,319
25019,478
25020,478
25021,478
25022,455
25023,354
25024,79
25025,433
25026,125
25027,478
25028,436
25029,478
25030,455
25031,373
25032,196
25033,478
25034,442
25035,478
25036,478
25037,449
25038,113
25039,478
25040,74
25041,478
25042,478
25043,478
25044,45
25045,478
25046,478
25047,478
25048,478
25049,478
25050,478
25051,477
25052,478
25053,478
25054,478
25055,446
25056,478
25057,164
25058,234
25059,388
25060,331
25061,210
25062,400
25063,308
25064,355
25065,478
25066,478
25067,478
25068,478
25069,478
25070,417
25071,478
25072,436
25073,162
25074,478
25075,478
25076,478
25077,24
25078,169
25079,478
25080,478
25081,478
25082,345
25083,111
25084,478
25085,478
25086,478
25087,478
25088,478
25089,204
25090,4
25091,256
25092,453
25093,478
25094,478
25095,478
25096,359
25097,478
25098,478
25099,478
25100,478
25101,16
25102,114
25103,478
25104,186
25105,297
25106,478
25107,332
25108,478
25109,478
25110,325
25111,453
25112,478
25113,478
25114,296
25115,300
25116,422
25117,303
25118,478
25119,478
25120,478
25121,253
25122,453
25123,478
25124,478
25125,413
25126,478
25127,63
25128,334
25129,478
25130,231
25131,421
25132,478
25133,286
25134,433
25135,478
25136,478
25137,175
25138,478
25139,311
25140,478
25141,478
25142,449
25143,478
25144,447
25145,478
25146,478
25147,432
25148,478
25149,468
25150,478
25151,388
25152,113
25153,478
25154,382
25155,436
25156,396
25157,478
25158,478
25159,341
25160,72
25161,478
25162,435
25163,478
25164,191
25165,478
25166,478
25167,478
25168,288
25169,336
25170,478
25171,467
25172,478
25173,478
25174,478
25175,478
25176,343
25177,478
25178,430
25179,478
25180,461
25181,448
25182,365
25183,478
25184,471
25185,478
25186,285
25187,478
25188,478
25189,478
25190,302
25191,478
25192,16
25193,478
25194,432
25195,478
25196,478
25197,478
25198,478
25199,478
25200,478
25201,324
25202,478
25203,478
25204,478
25205,478
25206,478
25207,478
25208,478
25209,394
25210,478
25211,87
25212,478
25213,478
25214,284
25215,131
25216,126
25217,478
25218,478
25219,334
25220,367
25221,166
25222,452
25223,478
25224,478
25225,478
25226,100
25227,478
25228,471
25229,295
25230,476
25231,478
25232,144
25233,72
25234,255
25235,457
25236,433
25237,478
25238,478
25239,478
25240,478
25241,478
25242,323
25243,478
25244,150
25245,478
25246,219
25247,478
25248,267
25249,330
25250,478
25251,478
25252,304
25253,478
25254,308
25255,334
25256,478
25257,453
25258,478
25259,478
25260,478
25261,478
25262,302
25263,297
25264,56
25265,466
25266,478
25267,478
25268,478
25269,128
25270,478
25271,478
25272,400
25273,478
25274,478
25275,478
25276,473
25277,478
25278,253
25279,339
25280,470
25281,163
25282,478
25283,478
25284,478
25285,223
25286,431
25287,352
25288,385
25289,478
25290,478
25291,478
25292,478
25293,478
25294,400
25295,308
25296,284
25297,353
25298,478
25299,478
25300,472
25301,478
25302,478
25303,478
25304,472
25305,478
25306,478
25307,478
25308,478
25309,124
25310,7
25311,44
25312,383
25313,478
25314,443
25315,478
25316,276
25317,235
25318,478
25319,478
25320,128
25321,478
25322,478
25323,440
25324,478
25325,247
25326,199
25327,478
25328,478
25329,187
25330,168
25331,478
25332,478
25333,478
25334,281
25335,478
25336,478
25337,478
25338,175
25339,421
25340,327
25341,478
25342,478
25343,226
25344,478
25345,180
25346,478
25347,478
25348,478
25349,478
25350,129
25351,478
25352,478
25353,17
25354,338
25355,478
25356,400
25357,478
25358,478
25359,478
25360,478
25361,478
25362,478
25363,478
25364,317
25365,478
25366,210
25367,362
25368,398
25369,264
25370,478
25371,478
25372,453
25373,478
25374,478
25375,295
25376,179
25377,478
25378,478
25379,478
25380,410
25381,345
25382,478
25383,478
25384,478
25385,478
25386,340
25387,478
25388,478
25389,168
25390,351
25391,478
25392,478
25393,303
25394,478
25395,478
25396,346
25397,212
25398,216
25399,46
25400,269
25401,66
25402,478
25403,378
25404,366
25405,478
25406,478
25407,478
25408,308
25409,478
25410,241
25411,274
25412,471
25413,437
25414,478
25415,478
25416,453
25417,458
25418,478
25419,375
25420,478
25421,420
25422,365
25423,477
25424,321
25425,465
25426,469
25427,478
25428,478
25429,93
25430,478
25431,478
25432,403
25433,452
25434,478
25435,175
25436,478
25437,478
25438,478
25439,474
25440,290
25441,478
25442,478
25443,478
25444,179
25445,262
25446,413
25447,451
25448,407
25449,478
25450,478
25451,5
25452,478
25453,478
25454,225
25455,478
25456,478
25457,353
25458,191
25459,478
25460,478
25461,441
25462,478
25463,454
25464,478
25465,17
25466,337
25467,478
25468,175
25469,435
25470,459
25471,478
25472,458
25473,478
25474,327
25475,455
25476,478
25477,478
25478,6
25479,216
25480,383
25481,478
25482,369
25483,400
25484,298
25485,407
25486,55
25487,402
25488,478
25489,162
25490,478
25491,456
25492,199
25493,10
25494,478
25495,296
25496,422
25497,346
25498,478
25499,80
25500,66
25501,450
25502,18
25503,478
25504,478
25505,339
25506,120
25507,67
25508,428
25509,240
25510,478
25511,142
25512,478
25513,300
25514,474
25515,478
25516,76
25517,478
25518,192
25519,177
25520,478
25521,318
25522,362
25523,35
25524,478
25525,6
25526,329
25527,478
25528,459
25529,478
25530,475
25531,176
25532,98
25533,478
25534,274
25535,478
25536,335
25537,478
25538,255
25539,244
25540,478
25541,478
25542,478
25543,52
25544,312
25545,279
25546,120
25547,478
25548,158
25549,478
25550,278
25551,478
25552,279
25553,15
25554,224
25555,478
25556,478
25557,13
25558,293
25559,388
25560,478
25561,478
25562,478
25563,478
25564,478
25565,282
25566,478
25567,475
25568,478
25569,70
25570,412
25571,478
25572,363
25573,214
25574,347
25575,8
25576,344
25577,159
25578,478
25579,400
25580,192
25581,478
25582,385
25583,356
25584,233
25585,155
25586,478
25587,91
25588,413
25589,67
25590,478
25591,309
25592,430
25593,121
25594,182
25595,177
25596,478
25597,218
25598,478
25599,478
25600,181
25601,478
25602,478
25603,478
25604,478
25605,459
25606,478
25607,478
25608,169
25609,478
25610,235
25611,447
25612,478
25613,478
25614,478
25615,119
25616,478
25617,409
25618,478
25619,478
25620,258
25621,362
25622,397
25623,398
25624,478
25625,279
25626,87
25627,403
25628,127
25629,61
25630,478
25631,342
25632,478
25633,415
25634,478
25635,459
25636,478
25637,7
25638,214
25639,478
25640,26
25641,478
25642,478
25643,457
25644,191
25645,207
25646,325
25647,478
25648,44
25649,396
25650,478
25651,235
25652,257
25653,298
25654,411
25655,467
25656,351
25657,478
25658,478
25659,270
25660,414
25661,457
25662,478
25663,478
25664,478
25665,267
25666,478
25667,478
25668,478
25669,289
25670,459
25671,141
25672,478
25673,478
25674,478
25675,308
25676,402
25677,458
25678,256
25679,469
25680,478
25681,478
25682,260
25683,478
25684,128
25685,150
25686,478
25687,123
25688,333
25689,52
25690,437
25691,179
25692,449
25693,18
25694,478
25695,294
25696,394
25697,478
25698,258
25699,478
25700,478
25701,459
25702,478
25703,91
25704,120
25705,84
25706,478
25707,274
25708,118
25709,478
25710,60
25711,478
25712,478
25713,478
25714,478
25715,340
25716,474
25717,249
25718,478
25719,176
25720,142
25721,454
