,cluster
24726,28
24727,28
24728,28
24729,28
24730,28
24731,28
24732,28
24733,28
24734,28
24735,28
24736,28
24737,28
24738,28
24739,28
24740,28
24741,22
24742,20
24743,28
24744,28
24745,28
24746,28
24747,28
24748,28
24749,28
24750,28
24751,28
24752,28
24753,28
24754,28
24755,28
24756,28
24757,9
24758,28
24759,28
24760,28
24761,28
24762,28
24763,28
24764,28
24765,28
24766,28
24767,28
24768,28
24769,28
24770,28
24771,28
24772,28
24773,28
24774,28
24775,28
24776,28
24777,28
24778,28
24779,28
24780,28
24781,28
24782,28
24783,28
24784,28
24785,22
24786,28
24787,28
24788,28
24789,28
24790,28
24791,28
24792,28
24793,28
24794,28
24795,28
24796,28
24797,28
24798,28
24799,28
24800,25
24801,28
24802,28
24803,28
24804,28
24805,28
24806,28
24807,28
24808,28
24809,28
24810,28
24811,28
24812,28
24813,28
24814,28
24815,28
24816,14
24817,28
24818,28
24819,28
24820,26
24821,28
24822,28
24823,28
24824,28
24825,28
24826,28
24827,28
24828,28
24829,15
24830,28
24831,28
24832,28
24833,28
24834,28
24835,5
24836,28
24837,28
24838,28
24839,28
24840,28
24841,28
24842,28
24843,28
24844,28
24845,28
24846,28
24847,28
24848,28
24849,28
24850,28
24851,28
24852,14
24853,28
24854,28
24855,28
24856,28
24857,28
24858,28
24859,28
24860,12
24861,28
24862,28
24863,8
24864,28
24865,28
24866,28
24867,28
24868,28
24869,28
24870,28
24871,15
24872,28
24873,28
24874,28
24875,28
24876,28
24877,10
24878,28
24879,28
24880,28
24881,28
24882,28
24883,28
24884,28
24885,28
24886,28
24887,28
24888,28
24889,23
24890,28
24891,25
24892,28
24893,28
24894,19
24895,28
24896,28
24897,28
24898,28
24899,28
24900,24
24901,28
24902,28
24903,28
24904,28
24905,20
24906,19
24907,28
24908,28
24909,28
24910,28
24911,28
24912,28
24913,28
24914,28
24915,14
24916,28
24917,28
24918,28
24919,28
24920,28
24921,28
24922,20
24923,28
24924,28
24925,28
24926,11
24927,28
24928,28
24929,28
24930,28
24931,28
24932,28
24933,5
24934,28
24935,28
24936,28
24937,25
24938,28
24939,15
24940,28
24941,28
24942,28
24943,28
24944,28
24945,27
24946,28
24947,28
24948,28
24949,28
24950,28
24951,5
24952,28
24953,28
24954,28
24955,28
24956,28
24957,28
24958,28
24959,28
24960,28
24961,28
24962,15
24963,28
24964,28
24965,28
24966,28
24967,28
24968,28
24969,28
24970,28
24971,28
24972,28
24973,28
24974,28
24975,28
24976,28
24977,28
24978,28
24979,28
24980,28
24981,28
24982,28
24983,28
24984,28
24985,28
24986,28
24987,28
24988,28
24989,28
24990,28
24991,28
24992,28
24993,26
24994,28
24995,28
24996,28
24997,28
24998,28
24999,28
25000,28
25001,28
25002,4
25003,28
25004,28
25005,28
25006,28
25007,28
25008,28
25009,28
25010,28
25011,28
25012,28
25013,28
25014,11
25015,28
25016,28
25017,28
25018,28
25019,28
25020,28
25021,28
25022,28
25023,28
25024,18
25025,28
25026,26
25027,28
25028,28
25029,28
25030,28
25031,28
25032,28
25033,28
25034,28
25035,28
25036,28
25037,28
25038,24
25039,28
25040,16
25041,28
25042,28
25043,28
25044,11
25045,28
25046,28
25047,28
25048,28
25049,28
25050,28
25051,28
25052,28
25053,28
25054,28
25055,28
25056,28
25057,28
25058,28
25059,28
25060,28
25061,28
25062,28
25063,28
25064,28
25065,28
25066,28
25067,28
25068,28
25069,28
25070,28
25071,28
25072,28
25073,28
25074,28
25075,28
25076,28
25077,6
25078,28
25079,28
25080,28
25081,28
25082,28
25083,24
25084,28
25085,28
25086,28
25087,28
25088,28
25089,28
25090,1
25091,28
25092,28
25093,28
25094,28
25095,28
25096,28
25097,28
25098,28
25099,28
25100,28
25101,4
25102,24
25103,28
25104,28
25105,28
25106,28
25107,28
25108,28
25109,28
25110,28
25111,28
25112,28
25113,28
25114,28
25115,28
25116,28
25117,28
25118,28
25119,28
25120,28
25121,28
25122,28
25123,28
25124,28
25125,28
25126,28
25127,14
25128,28
25129,28
25130,28
25131,28
25132,28
25133,28
25134,28
25135,28
25136,28
25137,28
25138,28
25139,28
25140,28
25141,28
25142,28
25143,28
25144,28
25145,28
25146,28
25147,28
25148,28
25149,28
25150,28
25151,28
25152,24
25153,28
25154,28
25155,28
25156,28
25157,28
25158,28
25159,28
25160,16
25161,28
25162,28
25163,28
25164,28
25165,28
25166,28
25167,28
25168,28
25169,28
25170,28
25171,28
25172,28
25173,28
25174,28
25175,28
25176,28
25177,28
25178,28
25179,28
25180,28
25181,28
25182,28
25183,28
25184,28
25185,28
25186,28
25187,28
25188,28
25189,28
25190,28
25191,28
25192,4
25193,28
25194,28
25195,28
25196,28
25197,28
25198,28
25199,28
25200,28
25201,28
25202,28
25203,28
25204,28
25205,28
25206,28
25207,28
25208,28
25209,28
25210,28
25211,20
25212,28
25213,28
25214,28
25215,27
25216,26
25217,28
25218,28
25219,28
25220,28
25221,28
25222,28
25223,28
25224,28
25225,28
25226,22
25227,28
25228,28
25229,28
25230,28
25231,28
25232,28
25233,16
25234,28
25235,28
25236,28
25237,28
25238,28
25239,28
25240,28
25241,28
25242,28
25243,28
25244,28
25245,28
25246,28
25247,28
25248,28
25249,28
25250,28
25251,28
25252,28
25253,28
25254,28
25255,28
25256,28
25257,28
25258,28
25259,28
25260,28
25261,28
25262,28
25263,28
25264,13
25265,28
25266,28
25267,28
25268,28
25269,27
25270,28
25271,28
25272,28
25273,28
25274,28
25275,28
25276,28
25277,28
25278,28
25279,28
25280,28
25281,28
25282,28
25283,28
25284,28
25285,28
25286,28
25287,28
25288,28
25289,28
25290,28
25291,28
25292,28
25293,28
25294,28
25295,28
25296,28
25297,28
25298,28
25299,28
25300,28
25301,28
25302,28
25303,28
25304,28
25305,28
25306,28
25307,28
25308,28
25309,26
25310,2
25311,11
25312,28
25313,28
25314,28
25315,28
25316,28
25317,28
25318,28
25319,28
25320,27
25321,28
25322,28
25323,28
25324,28
25325,28
25326,28
25327,28
25328,28
25329,28
25330,28
25331,28
25332,28
25333,28
25334,28
25335,28
25336,28
25337,28
25338,28
25339,28
25340,28
25341,28
25342,28
25343,28
25344,28
25345,28
25346,28
25347,28
25348,28
25349,28
25350,27
25351,28
25352,28
25353,4
25354,28
25355,28
25356,28
25357,28
25358,28
25359,28
25360,28
25361,28
25362,28
25363,28
25364,28
25365,28
25366,28
25367,28
25368,28
25369,28
25370,28
25371,28
25372,28
25373,28
25374,28
25375,28
25376,28
25377,28
25378,28
25379,28
25380,28
25381,28
25382,28
25383,28
25384,28
25385,28
25386,28
25387,28
25388,28
25389,28
25390,28
25391,28
25392,28
25393,28
25394,28
25395,28
25396,28
25397,28
25398,28
25399,11
25400,28
25401,15
25402,28
25403,28
25404,28
25405,28
25406,28
25407,28
25408,28
25409,28
25410,28
25411,28
25412,28
25413,28
25414,28
25415,28
25416,28
25417,28
25418,28
25419,28
25420,28
25421,28
25422,28
25423,28
25424,28
25425,28
25426,28
25427,28
25428,28
25429,21
25430,28
25431,28
25432,28
25433,28
25434,28
25435,28
25436,28
25437,28
25438,28
25439,28
25440,28
25441,28
25442,28
25443,28
25444,28
25445,28
25446,28
25447,28
25448,28
25449,28
25450,28
25451,1
25452,28
25453,28
25454,28
25455,28
25456,28
25457,28
25458,28
25459,28
25460,28
25461,28
25462,28
25463,28
25464,28
25465,4
25466,28
25467,28
25468,28
25469,28
25470,28
25471,28
25472,28
25473,28
25474,28
25475,28
25476,28
25477,28
25478,1
25479,28
25480,28
25481,28
25482,28
25483,28
25484,28
25485,28
25486,13
25487,28
25488,28
25489,28
25490,28
25491,28
25492,28
25493,2
25494,28
25495,28
25496,28
25497,28
25498,28
25499,18
25500,15
25501,28
25502,4
25503,28
25504,28
25505,28
25506,25
25507,15
25508,28
25509,28
25510,28
25511,28
25512,28
25513,28
25514,28
25515,28
25516,17
25517,28
25518,28
25519,28
25520,28
25521,28
25522,28
25523,8
25524,28
25525,1
25526,28
25527,28
25528,28
25529,28
25530,28
25531,28
25532,22
25533,28
25534,28
25535,28
25536,28
25537,28
25538,28
25539,28
25540,28
25541,28
25542,28
25543,12
25544,28
25545,28
25546,25
25547,28
25548,28
25549,28
25550,28
25551,28
25552,28
25553,3
25554,28
25555,28
25556,28
25557,3
25558,28
25559,28
25560,28
25561,28
25562,28
25563,28
25564,28
25565,28
25566,28
25567,28
25568,28
25569,16
25570,28
25571,28
25572,28
25573,28
25574,28
25575,2
25576,28
25577,28
25578,28
25579,28
25580,28
25581,28
25582,28
25583,28
25584,28
25585,28
25586,28
25587,20
25588,28
25589,15
25590,28
25591,28
25592,28
25593,25
25594,28
25595,28
25596,28
25597,28
25598,28
25599,28
25600,28
25601,28
25602,28
25603,28
25604,28
25605,28
25606,28
25607,28
25608,28
25609,28
25610,28
25611,28
25612,28
25613,28
25614,28
25615,25
25616,28
25617,28
25618,28
25619,28
25620,28
25621,28
25622,28
25623,28
25624,28
25625,28
25626,20
25627,28
25628,27
25629,14
25630,28
25631,28
25632,28
25633,28
25634,28
25635,28
25636,28
25637,2
25638,28
25639,28
25640,7
25641,28
25642,28
25643,28
25644,28
25645,28
25646,28
25647,28
25648,11
25649,28
25650,28
25651,28
25652,28
25653,28
25654,28
25655,28
25656,28
25657,28
25658,28
25659,28
25660,28
25661,28
25662,28
25663,28
25664,28
25665,28
25666,28
25667,28
25668,28
25669,28
25670,28
25671,28
25672,28
25673,28
25674,28
25675,28
25676,28
25677,28
25678,28
25679,28
25680,28
25681,28
25682,28
25683,28
25684,27
25685,28
25686,28
25687,26
25688,28
25689,12
25690,28
25691,28
25692,28
25693,4
25694,28
25695,28
25696,28
25697,28
25698,28
25699,28
25700,28
25701,28
25702,28
25703,20
25704,25
25705,19
25706,28
25707,28
25708,25
25709,28
25710,14
25711,28
25712,28
25713,28
25714,28
25715,28
25716,28
25717,28
25718,28
25719,28
25720,28
25721,28
25722,28
25723,28
25724,28
25725,28
25726,28
25727,28
25728,28
25729,20
25730,28
25731,28
25732,28
25733,28
25734,28
25735,11
25736,28
25737,25
25738,28
25739,28
25740,28
25741,28
25742,23
25743,28
25744,28
25745,28
25746,28
25747,28
25748,28
25749,22
25750,28
25751,28
25752,28
25753,28
25754,28
25755,28
25756,28
25757,28
25758,28
25759,4
25760,28
25761,27
25762,28
25763,28
25764,21
25765,28
25766,26
25767,28
25768,7
25769,28
25770,28
25771,28
25772,28
25773,28
25774,28
25775,28
25776,28
25777,28
25778,28
25779,26
25780,28
25781,28
25782,28
25783,24
25784,28
25785,28
25786,28
25787,28
25788,28
25789,28
25790,28
25791,28
25792,28
25793,28
25794,13
25795,28
25796,28
25797,14
25798,28
25799,28
25800,28
25801,7
25802,28
25803,28
25804,28
25805,28
25806,28
25807,28
25808,28
25809,25
25810,28
25811,28
25812,28
25813,28
25814,28
25815,28
25816,28
25817,28
25818,18
25819,28
25820,28
25821,28
25822,28
25823,28
25824,28
25825,28
25826,28
25827,28
25828,2
25829,28
25830,28
25831,28
25832,28
25833,28
25834,13
25835,28
25836,28
25837,28
25838,28
25839,28
25840,28
25841,15
25842,28
25843,28
25844,28
25845,28
25846,28
25847,28
25848,28
25849,28
25850,28
25851,28
25852,28
25853,28
25854,28
25855,28
25856,28
25857,28
25858,28
25859,28
25860,28
25861,28
25862,28
25863,28
25864,28
25865,28
25866,28
25867,6
25868,28
25869,28
25870,28
25871,28
25872,28
25873,28
25874,28
25875,28
25876,28
25877,20
25878,28
25879,28
25880,28
25881,28
25882,14
25883,28
25884,28
25885,28
25886,28
25887,2
25888,28
25889,28
25890,28
25891,28
25892,28
25893,28
25894,16
25895,28
25896,28
25897,28
25898,28
25899,28
25900,28
25901,28
25902,28
25903,28
25904,28
25905,28
25906,28
25907,28
25908,28
25909,28
25910,28
25911,28
25912,28
25913,28
25914,28
25915,25
25916,28
25917,14
25918,4
25919,28
25920,28
25921,28
25922,28
25923,28
25924,28
25925,28
25926,28
25927,28
25928,8
25929,28
25930,28
25931,18
25932,28
25933,28
25934,28
25935,28
25936,28
25937,28
25938,28
25939,28
25940,28
25941,28
25942,28
25943,20
25944,28
25945,28
25946,28
25947,28
25948,28
25949,28
25950,28
25951,28
25952,28
25953,28
25954,28
25955,28
25956,26
25957,28
25958,28
25959,28
25960,28
25961,28
25962,28
25963,28
25964,28
25965,28
25966,28
25967,28
25968,28
25969,28
25970,28
25971,28
25972,8
25973,28
25974,28
25975,28
25976,28
25977,28
25978,28
25979,28
25980,28
25981,28
25982,28
25983,28
25984,28
25985,28
25986,28
25987,28
25988,28
25989,28
25990,6
25991,28
25992,28
25993,28
25994,28
25995,28
25996,28
25997,28
25998,14
25999,2
26000,28
26001,28
26002,28
26003,28
26004,28
26005,28
26006,28
26007,28
26008,28
26009,28
26010,28
26011,28
26012,28
26013,28
26014,28
26015,28
26016,28
26017,28
26018,28
26019,28
26020,28
26021,28
26022,28
26023,28
26024,28
26025,28
26026,28
26027,28
26028,28
26029,28
26030,28
26031,28
26032,28
26033,28
26034,28
26035,28
26036,28
26037,28
26038,28
26039,28
26040,28
26041,28
26042,28
26043,28
26044,28
26045,28
26046,28
26047,28
26048,28
26049,28
26050,28
26051,28
26052,28
26053,28
26054,28
26055,28
26056,28
26057,28
26058,28
26059,28
26060,28
26061,28
26062,28
26063,28
26064,28
26065,28
26066,28
26067,25
26068,28
26069,28
26070,28
26071,28
26072,28
26073,28
26074,28
26075,28
26076,28
26077,28
26078,28
26079,28
26080,28
26081,28
26082,28
26083,28
26084,28
26085,28
26086,28
26087,28
26088,28
26089,28
26090,28
26091,28
26092,28
26093,28
26094,28
26095,28
26096,28
26097,28
26098,28
26099,28
26100,28
26101,28
26102,28
26103,28
26104,28
26105,28
26106,28
26107,28
26108,20
26109,28
26110,28
26111,28
26112,28
26113,28
26114,28
26115,28
26116,28
26117,28
26118,28
26119,28
26120,28
26121,28
26122,28
26123,28
26124,28
26125,28
26126,28
26127,28
26128,28
26129,28
26130,28
26131,28
26132,28
26133,28
26134,28
26135,28
26136,28
26137,28
26138,28
26139,28
26140,28
26141,28
26142,28
26143,28
26144,28
26145,28
26146,28
26147,28
26148,28
26149,28
26150,28
26151,28
26152,28
26153,28
26154,28
26155,28
26156,28
26157,28
26158,28
26159,28
26160,28
26161,28
26162,28
26163,28
26164,28
26165,28
26166,28
26167,28
26168,28
26169,28
26170,28
26171,28
26172,28
26173,28
26174,28
26175,28
26176,28
26177,28
26178,28
26179,28
26180,28
26181,28
26182,28
26183,28
26184,28
26185,28
26186,6
26187,28
26188,25
26189,28
26190,28
26191,28
26192,28
26193,28
26194,28
26195,28
26196,28
26197,28
26198,28
26199,13
26200,28
26201,28
26202,28
26203,28
26204,28
26205,28
26206,28
26207,28
26208,28
26209,28
26210,28
26211,28
26212,28
26213,28
26214,28
26215,28
26216,28
26217,28
26218,28
26219,28
26220,28
26221,28
26222,28
26223,28
26224,28
26225,28
26226,28
26227,28
26228,28
26229,28
26230,28
26231,28
26232,28
26233,28
26234,28
26235,28
26236,28
26237,28
26238,28
26239,28
26240,28
26241,28
26242,28
26243,28
26244,28
26245,28
26246,28
26247,28
26248,28
26249,28
26250,28
26251,28
26252,28
26253,28
26254,28
26255,28
26256,28
26257,28
26258,28
26259,28
26260,28
26261,28
26262,28
26263,28
26264,28
26265,28
26266,28
26267,28
26268,28
26269,28
26270,28
26271,28
26272,28
26273,28
26274,28
26275,28
26276,28
26277,28
26278,28
26279,28
26280,28
26281,28
26282,28
26283,28
26284,28
26285,28
26286,28
26287,28
26288,20
26289,28
26290,28
26291,28
26292,11
26293,28
26294,28
26295,28
26296,28
26297,28
26298,14
26299,28
26300,28
26301,28
26302,28
26303,28
26304,28
26305,28
26306,28
26307,28
26308,28
26309,28
26310,28
26311,28
26312,28
26313,28
26314,28
26315,28
26316,28
26317,28
26318,28
26319,28
26320,28
26321,28
26322,28
26323,28
26324,28
26325,28
26326,28
26327,28
26328,28
26329,28
26330,28
26331,28
26332,28
26333,28
26334,28
26335,28
26336,28
26337,28
26338,28
26339,28
26340,28
26341,28
26342,28
26343,28
26344,28
26345,28
26346,28
26347,28
26348,28
26349,28
26350,28
26351,28
26352,28
26353,28
26354,28
26355,28
26356,28
26357,28
26358,28
26359,28
26360,28
26361,28
26362,28
26363,28
26364,28
26365,28
26366,28
26367,28
26368,28
26369,28
26370,28
26371,28
26372,28
26373,28
26374,28
26375,28
26376,28
26377,28
26378,28
26379,28
26380,28
26381,28
26382,28
26383,28
26384,28
26385,28
26386,28
26387,20
26388,28
26389,28
26390,28
26391,28
26392,28
26393,28
26394,28
26395,28
26396,28
26397,28
26398,28
26399,28
26400,28
26401,28
26402,28
26403,28
26404,28
26405,28
26406,28
26407,28
26408,28
26409,28
26410,28
26411,28
26412,28
26413,28
26414,28
26415,28
26416,28
26417,28
26418,28
26419,28
26420,28
26421,28
26422,28
26423,28
26424,28
26425,28
26426,28
26427,28
26428,28
26429,28
26430,28
26431,28
26432,28
26433,28
26434,28
26435,28
26436,28
26437,28
26438,28
26439,28
26440,28
26441,28
26442,28
26443,28
26444,28
26445,28
26446,28
26447,28
26448,28
26449,28
26450,4
26451,28
26452,28
26453,28
26454,28
26455,28
26456,28
26457,1
26458,28
26459,28
26460,28
26461,11
26462,28
26463,28
26464,28
26465,28
26466,28
26467,28
26468,28
26469,28
26470,28
26471,28
26472,28
26473,28
26474,28
26475,28
26476,28
26477,28
26478,28
26479,28
26480,28
26481,28
26482,2
26483,28
26484,28
26485,28
26486,28
26487,28
26488,28
26489,28
26490,28
26491,28
26492,28
26493,28
26494,28
26495,28
26496,28
26497,28
26498,28
26499,28
26500,28
26501,26
26502,28
26503,28
26504,28
26505,28
26506,28
26507,28
26508,28
26509,28
26510,28
26511,28
26512,28
26513,28
26514,28
26515,28
26516,28
26517,28
26518,28
26519,28
26520,28
26521,28
26522,28
26523,28
26524,21
26525,28
26526,28
26527,28
26528,28
26529,28
26530,28
26531,11
26532,28
26533,28
26534,28
26535,28
26536,28
26537,28
26538,28
26539,28
26540,28
26541,28
26542,28
26543,28
26544,28
26545,28
26546,28
26547,28
26548,28
26549,28
26550,28
26551,28
26552,28
26553,28
26554,28
26555,28
26556,28
26557,28
26558,14
26559,28
26560,28
26561,28
26562,28
26563,28
26564,28
26565,28
26566,28
26567,28
26568,28
26569,28
26570,28
26571,28
26572,28
26573,28
26574,28
26575,28
26576,28
26577,28
26578,28
26579,28
26580,28
26581,28
26582,28
26583,28
26584,28
26585,28
26586,28
26587,28
26588,28
26589,28
26590,28
26591,28
26592,28
26593,28
26594,28
26595,28
26596,28
26597,28
26598,28
26599,28
26600,28
26601,28
26602,28
26603,28
26604,28
26605,28
26606,28
26607,28
26608,28
26609,28
26610,28
26611,28
26612,28
26613,28
26614,28
26615,28
26616,28
26617,28
26618,28
26619,28
26620,28
26621,28
26622,28
26623,28
26624,28
26625,28
26626,28
26627,28
26628,28
26629,28
26630,28
26631,28
26632,28
26633,28
26634,28
26635,28
26636,26
26637,28
26638,28
26639,28
26640,28
26641,28
26642,28
26643,28
26644,28
26645,28
26646,28
26647,28
26648,28
26649,28
26650,28
26651,28
26652,28
26653,28
26654,28
26655,28
26656,28
26657,28
26658,28
26659,28
26660,28
26661,28
26662,28
26663,28
26664,28
26665,28
26666,28
26667,26
26668,28
26669,28
26670,28
26671,28
26672,28
26673,28
26674,28
26675,28
26676,28
26677,28
26678,28
26679,28
26680,28
26681,28
26682,28
26683,28
26684,28
26685,28
26686,28
26687,28
26688,28
26689,28
26690,28
26691,28
26692,28
26693,28
26694,28
26695,28
26696,28
26697,28
26698,28
26699,28
26700,28
26701,28
26702,28
26703,28
26704,28
26705,28
26706,28
26707,28
26708,28
26709,28
26710,28
26711,28
26712,28
26713,28
26714,28
26715,28
26716,28
26717,28
26718,28
26719,28
26720,28
26721,28
26722,28
26723,28
26724,28
26725,28
26726,28
26727,28
26728,28
26729,28
26730,28
26731,28
26732,28
26733,28
26734,28
26735,28
26736,28
26737,28
26738,28
26739,28
26740,28
26741,28
26742,28
26743,28
26744,28
26745,28
26746,28
26747,28
26748,28
26749,28
26750,28
26751,28
26752,28
26753,28
26754,28
26755,28
26756,28
26757,28
26758,28
26759,28
26760,28
26761,28
26762,28
26763,28
26764,28
26765,28
26766,28
26767,28
26768,28
26769,28
26770,28
26771,28
26772,10
26773,28
26774,28
26775,28
26776,28
26777,28
26778,28
26779,28
26780,28
26781,28
26782,28
26783,28
26784,28
26785,28
26786,28
26787,28
26788,28
26789,28
26790,28
26791,28
26792,28
26793,28
26794,28
26795,28
26796,28
26797,28
26798,28
26799,28
26800,28
26801,28
26802,28
26803,28
26804,28
26805,28
26806,28
26807,28
26808,28
26809,28
26810,28
26811,28
26812,28
26813,28
26814,28
26815,28
26816,28
26817,28
26818,28
26819,28
26820,28
26821,28
26822,28
26823,28
26824,20
26825,28
26826,28
26827,28
26828,28
26829,28
26830,28
26831,28
26832,28
26833,28
26834,28
26835,28
26836,28
26837,28
26838,28
26839,28
26840,28
26841,28
26842,28
26843,28
26844,28
26845,28
26846,28
26847,28
26848,28
26849,28
26850,28
26851,28
26852,28
26853,28
26854,28
26855,28
26856,28
26857,28
26858,28
26859,28
26860,10
26861,28
26862,28
26863,28
26864,28
26865,28
26866,28
26867,28
26868,28
26869,28
26870,28
26871,28
26872,7
26873,28
26874,28
26875,28
26876,28
26877,28
26878,28
26879,28
26880,28
26881,28
26882,28
26883,28
26884,28
26885,28
26886,28
26887,28
26888,28
26889,28
26890,28
26891,28
26892,28
26893,28
26894,28
26895,28
26896,7
26897,28
26898,28
26899,28
26900,12
26901,28
26902,28
26903,28
26904,28
26905,28
26906,28
26907,28
26908,28
26909,28
26910,28
26911,28
26912,28
26913,28
26914,28
26915,28
26916,28
26917,28
26918,7
26919,28
26920,28
26921,28
26922,28
26923,28
26924,28
26925,28
26926,28
26927,28
26928,28
26929,28
26930,28
26931,28
26932,28
26933,28
26934,28
26935,28
26936,28
26937,28
26938,28
26939,28
26940,28
26941,28
26942,28
26943,28
26944,28
26945,28
26946,28
26947,28
26948,28
26949,28
26950,28
26951,28
26952,28
26953,28
26954,28
26955,28
26956,28
26957,28
26958,28
26959,28
26960,28
26961,28
26962,28
26963,28
26964,28
26965,28
26966,28
26967,28
26968,28
26969,28
26970,28
26971,28
26972,28
26973,28
26974,28
26975,28
26976,28
26977,28
26978,28
26979,15
26980,28
26981,28
26982,28
26983,28
26984,28
26985,28
26986,28
26987,28
26988,10
26989,28
26990,28
26991,28
26992,28
26993,28
26994,28
26995,28
26996,28
26997,28
26998,28
26999,28
27000,28
27001,28
27002,28
27003,28
27004,28
27005,28
27006,28
27007,28
27008,28
27009,28
27010,28
27011,28
27012,28
27013,28
27014,28
27015,28
27016,28
27017,28
27018,28
27019,28
27020,28
27021,14
27022,28
27023,28
27024,28
27025,28
27026,28
27027,28
27028,28
27029,28
27030,28
27031,28
27032,28
27033,28
27034,28
27035,28
27036,28
27037,28
27038,28
27039,28
27040,28
27041,28
27042,28
27043,28
27044,28
27045,28
27046,28
27047,28
27048,28
27049,28
27050,28
27051,28
27052,28
27053,28
27054,28
27055,28
27056,28
27057,28
27058,28
27059,28
27060,28
27061,28
27062,28
27063,28
27064,28
27065,28
27066,28
27067,28
27068,28
27069,28
27070,28
27071,28
27072,28
27073,28
27074,28
27075,28
27076,28
27077,28
27078,28
27079,28
27080,28
27081,28
27082,28
27083,20
27084,28
27085,28
27086,28
27087,28
27088,28
27089,28
27090,28
27091,28
27092,28
27093,28
27094,28
27095,28
27096,28
27097,28
27098,28
27099,28
27100,28
27101,28
27102,28
27103,28
27104,28
27105,28
27106,28
27107,28
27108,28
27109,28
27110,15
27111,28
27112,28
27113,28
27114,28
27115,28
27116,28
27117,28
27118,28
27119,28
27120,28
27121,28
27122,28
27123,28
27124,28
27125,28
27126,28
27127,28
27128,28
27129,28
27130,28
27131,28
27132,28
27133,28
27134,28
27135,28
27136,28
27137,28
27138,28
27139,28
27140,28
27141,28
27142,28
27143,28
27144,28
27145,28
27146,28
27147,28
27148,28
27149,28
27150,28
27151,25
27152,28
27153,28
27154,28
27155,28
27156,28
27157,28
27158,28
27159,28
27160,28
27161,28
27162,28
27163,28
27164,28
27165,28
27166,28
27167,28
27168,28
27169,28
27170,28
27171,28
27172,28
27173,28
27174,28
27175,28
27176,28
27177,28
27178,1
27179,28
27180,28
27181,22
27182,28
27183,28
27184,28
27185,28
27186,28
27187,28
27188,28
27189,28
27190,28
27191,28
27192,28
27193,28
27194,28
27195,28
27196,28
27197,28
27198,28
27199,28
27200,28
27201,28
27202,28
27203,28
27204,28
27205,28
27206,28
27207,28
27208,28
27209,28
27210,28
27211,28
27212,28
27213,28
27214,28
27215,28
27216,28
27217,28
27218,28
27219,28
27220,28
27221,28
27222,28
27223,28
27224,28
27225,28
27226,28
27227,28
27228,28
27229,28
27230,28
27231,28
27232,28
27233,28
27234,28
27235,28
27236,28
27237,28
27238,28
27239,28
27240,28
27241,4
27242,28
27243,28
27244,28
27245,28
27246,28
27247,28
27248,28
27249,28
27250,28
27251,28
27252,28
27253,28
27254,28
27255,28
27256,16
27257,28
27258,28
27259,28
27260,28
27261,28
27262,28
27263,28
27264,28
27265,28
27266,28
27267,28
27268,28
27269,28
27270,28
27271,28
27272,28
27273,28
27274,28
27275,28
27276,28
27277,28
27278,28
27279,28
27280,28
27281,28
27282,28
27283,28
27284,28
27285,28
27286,28
27287,28
27288,28
27289,28
27290,28
27291,28
27292,28
27293,28
27294,28
27295,28
27296,28
27297,28
27298,28
27299,17
27300,28
27301,28
27302,28
27303,28
27304,28
27305,28
27306,28
27307,28
27308,28
27309,28
27310,28
27311,28
27312,28
27313,28
27314,28
27315,28
27316,20
27317,28
27318,28
27319,28
27320,4
27321,28
27322,28
27323,28
27324,28
27325,28
27326,28
27327,28
27328,25
27329,28
27330,28
27331,28
27332,28
27333,28
27334,28
27335,28
27336,28
27337,28
27338,28
27339,28
27340,28
27341,28
27342,28
27343,28
27344,28
27345,28
27346,28
27347,28
27348,28
27349,28
27350,28
27351,28
27352,28
27353,28
27354,28
27355,28
27356,28
27357,28
27358,28
27359,28
27360,28
27361,28
27362,28
27363,28
27364,28
27365,7
27366,28
27367,14
27368,28
27369,28
27370,28
27371,28
27372,28
27373,28
27374,28
27375,28
27376,28
27377,28
27378,28
27379,20
27380,28
27381,28
27382,28
27383,28
27384,28
27385,28
27386,28
27387,28
27388,28
27389,28
27390,7
27391,28
27392,11
27393,28
27394,28
27395,28
27396,28
27397,28
27398,28
27399,28
27400,28
27401,28
27402,28
27403,28
27404,28
27405,28
27406,28
27407,28
27408,28
27409,28
27410,28
27411,28
27412,28
27413,28
27414,28
27415,28
27416,28
27417,28
27418,28
27419,28
27420,28
27421,28
27422,10
27423,28
27424,28
27425,28
27426,28
27427,28
27428,28
27429,28
27430,28
27431,28
27432,25
27433,28
27434,28
27435,28
27436,28
27437,28
27438,28
27439,28
27440,28
27441,28
27442,28
27443,28
27444,28
27445,28
27446,28
27447,28
27448,17
27449,28
27450,28
27451,28
27452,27
27453,28
27454,28
27455,28
27456,28
27457,28
27458,28
27459,28
27460,28
27461,2
27462,28
27463,28
27464,28
27465,28
27466,27
27467,28
27468,28
27469,28
27470,28
27471,16
27472,28
27473,28
27474,28
27475,28
27476,28
27477,19
27478,4
27479,28
27480,28
27481,28
27482,28
27483,28
27484,28
27485,28
27486,28
27487,28
27488,22
27489,28
27490,28
27491,28
27492,28
27493,28
27494,28
27495,15
27496,28
27497,28
27498,10
27499,28
27500,28
27501,6
27502,28
27503,28
27504,28
27505,28
27506,28
27507,28
27508,28
27509,28
27510,22
27511,28
27512,28
27513,28
27514,10
27515,28
27516,28
27517,28
27518,28
27519,28
27520,28
27521,28
27522,28
27523,28
27524,28
