,id,cluster
21248,FOODS_3_732_TX_3_validation,899
21249,FOODS_3_733_TX_3_validation,323
21250,FOODS_3_734_TX_3_validation,198
21251,FOODS_3_735_TX_3_validation,132
21252,FOODS_3_736_TX_3_validation,132
21253,FOODS_3_737_TX_3_validation,273
21254,FOODS_3_738_TX_3_validation,435
21255,FOODS_3_739_TX_3_validation,566
21256,FOODS_3_741_TX_3_validation,361
21257,FOODS_3_742_TX_3_validation,542
21258,FOODS_3_743_TX_3_validation,568
21259,FOODS_3_744_TX_3_validation,118
21260,FOODS_3_745_TX_3_validation,373
21261,FOODS_3_746_TX_3_validation,40
21262,FOODS_3_747_TX_3_validation,256
21263,FOODS_3_748_TX_3_validation,397
21264,FOODS_3_749_TX_3_validation,399
21265,FOODS_3_750_TX_3_validation,277
21266,FOODS_3_751_TX_3_validation,281
21267,FOODS_3_752_TX_3_validation,277
21268,FOODS_3_753_TX_3_validation,82
21269,FOODS_3_754_TX_3_validation,12
21270,FOODS_3_755_TX_3_validation,224
21271,FOODS_3_756_TX_3_validation,184
21272,FOODS_3_757_TX_3_validation,277
21273,FOODS_3_758_TX_3_validation,47
21274,FOODS_3_759_TX_3_validation,178
21275,FOODS_3_760_TX_3_validation,277
21276,FOODS_3_761_TX_3_validation,488
21277,FOODS_3_762_TX_3_validation,165
21278,FOODS_3_763_TX_3_validation,335
21279,FOODS_3_764_TX_3_validation,551
21280,FOODS_3_765_TX_3_validation,93
21281,FOODS_3_766_TX_3_validation,399
21282,FOODS_3_767_TX_3_validation,551
21283,FOODS_3_768_TX_3_validation,209
21284,FOODS_3_769_TX_3_validation,567
21285,FOODS_3_770_TX_3_validation,538
21286,FOODS_3_771_TX_3_validation,289
21287,FOODS_3_772_TX_3_validation,448
21288,FOODS_3_773_TX_3_validation,343
21289,FOODS_3_774_TX_3_validation,405
21290,FOODS_3_775_TX_3_validation,109
21291,FOODS_3_776_TX_3_validation,219
21292,FOODS_3_777_TX_3_validation,574
21293,FOODS_3_778_TX_3_validation,447
21294,FOODS_3_779_TX_3_validation,256
21295,FOODS_3_780_TX_3_validation,132
21296,FOODS_3_781_TX_3_validation,351
21297,FOODS_3_782_TX_3_validation,517
21298,FOODS_3_783_TX_3_validation,307
21299,FOODS_3_784_TX_3_validation,236
21300,FOODS_3_785_TX_3_validation,224
21301,FOODS_3_786_TX_3_validation,482
21302,FOODS_3_787_TX_3_validation,113
21303,FOODS_3_788_TX_3_validation,60
21304,FOODS_3_789_TX_3_validation,19
21305,FOODS_3_790_TX_3_validation,389
21306,FOODS_3_791_TX_3_validation,269
21307,FOODS_3_792_TX_3_validation,92
21308,FOODS_3_793_TX_3_validation,458
21309,FOODS_3_794_TX_3_validation,282
21310,FOODS_3_795_TX_3_validation,221
21311,FOODS_3_796_TX_3_validation,542
21312,FOODS_3_797_TX_3_validation,154
21313,FOODS_3_798_TX_3_validation,75
21314,FOODS_3_799_TX_3_validation,273
21315,FOODS_3_800_TX_3_validation,242
21316,FOODS_3_801_TX_3_validation,236
21317,FOODS_3_802_TX_3_validation,183
21318,FOODS_3_803_TX_3_validation,355
21319,FOODS_3_804_TX_3_validation,277
21320,FOODS_3_805_TX_3_validation,442
21321,FOODS_3_806_TX_3_validation,49
21322,FOODS_3_807_TX_3_validation,245
21323,FOODS_3_808_TX_3_validation,405
21324,FOODS_3_809_TX_3_validation,242
21325,FOODS_3_810_TX_3_validation,304
21326,FOODS_3_811_TX_3_validation,277
21327,FOODS_3_812_TX_3_validation,439
21328,FOODS_3_813_TX_3_validation,60
21329,FOODS_3_814_TX_3_validation,435
21330,FOODS_3_815_TX_3_validation,472
21331,FOODS_3_816_TX_3_validation,183
21332,FOODS_3_817_TX_3_validation,9
21333,FOODS_3_818_TX_3_validation,408
21334,FOODS_3_819_TX_3_validation,590
21335,FOODS_3_820_TX_3_validation,269
21336,FOODS_3_821_TX_3_validation,566
21337,FOODS_3_822_TX_3_validation,387
21338,FOODS_3_823_TX_3_validation,542
21339,FOODS_3_824_TX_3_validation,221
21340,FOODS_3_825_TX_3_validation,341
21341,FOODS_3_826_TX_3_validation,105
21342,FOODS_3_827_TX_3_validation,423
21343,HOBBIES_1_001_WI_1_validation,458
21344,HOBBIES_1_002_WI_1_validation,343
21345,HOBBIES_1_003_WI_1_validation,182
21346,HOBBIES_1_004_WI_1_validation,323
21347,HOBBIES_1_005_WI_1_validation,498
21348,HOBBIES_1_006_WI_1_validation,133
21349,HOBBIES_1_007_WI_1_validation,39
21350,HOBBIES_1_008_WI_1_validation,306
21351,HOBBIES_1_009_WI_1_validation,297
21352,HOBBIES_1_010_WI_1_validation,371
21353,HOBBIES_1_011_WI_1_validation,458
21354,HOBBIES_1_012_WI_1_validation,335
21355,HOBBIES_1_013_WI_1_validation,369
21356,HOBBIES_1_014_WI_1_validation,242
21357,HOBBIES_1_015_WI_1_validation,439
21358,HOBBIES_1_016_WI_1_validation,183
21359,HOBBIES_1_017_WI_1_validation,66
21360,HOBBIES_1_018_WI_1_validation,472
21361,HOBBIES_1_019_WI_1_validation,221
21362,HOBBIES_1_020_WI_1_validation,488
21363,HOBBIES_1_021_WI_1_validation,289
21364,HOBBIES_1_022_WI_1_validation,178
21365,HOBBIES_1_023_WI_1_validation,277
21366,HOBBIES_1_024_WI_1_validation,236
21367,HOBBIES_1_025_WI_1_validation,527
21368,HOBBIES_1_026_WI_1_validation,376
21369,HOBBIES_1_027_WI_1_validation,514
21370,HOBBIES_1_028_WI_1_validation,335
21371,HOBBIES_1_029_WI_1_validation,383
21372,HOBBIES_1_030_WI_1_validation,214
21373,HOBBIES_1_031_WI_1_validation,542
21374,HOBBIES_1_032_WI_1_validation,601
21375,HOBBIES_1_033_WI_1_validation,183
21376,HOBBIES_1_034_WI_1_validation,458
21377,HOBBIES_1_035_WI_1_validation,514
21378,HOBBIES_1_036_WI_1_validation,13
21379,HOBBIES_1_037_WI_1_validation,343
21380,HOBBIES_1_038_WI_1_validation,97
21381,HOBBIES_1_039_WI_1_validation,19
21382,HOBBIES_1_040_WI_1_validation,405
21383,HOBBIES_1_041_WI_1_validation,500
21384,HOBBIES_1_042_WI_1_validation,514
21385,HOBBIES_1_043_WI_1_validation,387
21386,HOBBIES_1_044_WI_1_validation,194
21387,HOBBIES_1_045_WI_1_validation,297
21388,HOBBIES_1_046_WI_1_validation,250
21389,HOBBIES_1_047_WI_1_validation,559
21390,HOBBIES_1_048_WI_1_validation,488
21391,HOBBIES_1_049_WI_1_validation,60
21392,HOBBIES_1_050_WI_1_validation,527
21393,HOBBIES_1_051_WI_1_validation,410
21394,HOBBIES_1_052_WI_1_validation,269
21395,HOBBIES_1_053_WI_1_validation,236
21396,HOBBIES_1_054_WI_1_validation,354
21397,HOBBIES_1_055_WI_1_validation,86
21398,HOBBIES_1_056_WI_1_validation,387
21399,HOBBIES_1_057_WI_1_validation,163
21400,HOBBIES_1_058_WI_1_validation,165
21401,HOBBIES_1_060_WI_1_validation,66
21402,HOBBIES_1_061_WI_1_validation,188
21403,HOBBIES_1_062_WI_1_validation,399
21404,HOBBIES_1_063_WI_1_validation,138
21405,HOBBIES_1_064_WI_1_validation,33
21406,HOBBIES_1_065_WI_1_validation,330
21407,HOBBIES_1_066_WI_1_validation,113
21408,HOBBIES_1_067_WI_1_validation,256
21409,HOBBIES_1_068_WI_1_validation,383
21410,HOBBIES_1_069_WI_1_validation,88
21411,HOBBIES_1_070_WI_1_validation,269
21412,HOBBIES_1_072_WI_1_validation,90
21413,HOBBIES_1_073_WI_1_validation,148
21414,HOBBIES_1_074_WI_1_validation,482
21415,HOBBIES_1_075_WI_1_validation,514
21416,HOBBIES_1_076_WI_1_validation,194
21417,HOBBIES_1_077_WI_1_validation,256
21418,HOBBIES_1_078_WI_1_validation,242
21419,HOBBIES_1_079_WI_1_validation,39
21420,HOBBIES_1_080_WI_1_validation,400
21421,HOBBIES_1_081_WI_1_validation,566
21422,HOBBIES_1_082_WI_1_validation,330
21423,HOBBIES_1_083_WI_1_validation,289
21424,HOBBIES_1_084_WI_1_validation,277
21425,HOBBIES_1_085_WI_1_validation,395
21426,HOBBIES_1_086_WI_1_validation,242
21427,HOBBIES_1_087_WI_1_validation,242
21428,HOBBIES_1_088_WI_1_validation,157
21429,HOBBIES_1_089_WI_1_validation,305
21430,HOBBIES_1_090_WI_1_validation,287
21431,HOBBIES_1_091_WI_1_validation,410
21432,HOBBIES_1_092_WI_1_validation,140
21433,HOBBIES_1_093_WI_1_validation,330
21434,HOBBIES_1_094_WI_1_validation,236
21435,HOBBIES_1_095_WI_1_validation,289
21436,HOBBIES_1_097_WI_1_validation,18
21437,HOBBIES_1_098_WI_1_validation,256
21438,HOBBIES_1_099_WI_1_validation,377
21439,HOBBIES_1_100_WI_1_validation,439
21440,HOBBIES_1_102_WI_1_validation,56
21441,HOBBIES_1_103_WI_1_validation,387
21442,HOBBIES_1_104_WI_1_validation,495
21443,HOBBIES_1_105_WI_1_validation,7
21444,HOBBIES_1_106_WI_1_validation,423
21445,HOBBIES_1_107_WI_1_validation,472
21446,HOBBIES_1_108_WI_1_validation,394
21447,HOBBIES_1_109_WI_1_validation,500
21448,HOBBIES_1_110_WI_1_validation,66
21449,HOBBIES_1_111_WI_1_validation,500
21450,HOBBIES_1_112_WI_1_validation,104
21451,HOBBIES_1_113_WI_1_validation,566
21452,HOBBIES_1_114_WI_1_validation,165
21453,HOBBIES_1_115_WI_1_validation,495
21454,HOBBIES_1_116_WI_1_validation,465
21455,HOBBIES_1_117_WI_1_validation,276
21456,HOBBIES_1_118_WI_1_validation,194
21457,HOBBIES_1_119_WI_1_validation,209
21458,HOBBIES_1_120_WI_1_validation,116
21459,HOBBIES_1_121_WI_1_validation,157
21460,HOBBIES_1_122_WI_1_validation,542
21461,HOBBIES_1_123_WI_1_validation,559
21462,HOBBIES_1_124_WI_1_validation,408
21463,HOBBIES_1_125_WI_1_validation,532
21464,HOBBIES_1_126_WI_1_validation,495
21465,HOBBIES_1_127_WI_1_validation,458
21466,HOBBIES_1_128_WI_1_validation,139
21467,HOBBIES_1_129_WI_1_validation,370
21468,HOBBIES_1_130_WI_1_validation,39
21469,HOBBIES_1_131_WI_1_validation,566
21470,HOBBIES_1_132_WI_1_validation,335
21471,HOBBIES_1_133_WI_1_validation,236
21472,HOBBIES_1_134_WI_1_validation,439
21473,HOBBIES_1_135_WI_1_validation,317
21474,HOBBIES_1_136_WI_1_validation,66
21475,HOBBIES_1_137_WI_1_validation,439
21476,HOBBIES_1_138_WI_1_validation,224
21477,HOBBIES_1_139_WI_1_validation,495
21478,HOBBIES_1_140_WI_1_validation,261
21479,HOBBIES_1_141_WI_1_validation,221
21480,HOBBIES_1_142_WI_1_validation,566
21481,HOBBIES_1_143_WI_1_validation,610
21482,HOBBIES_1_144_WI_1_validation,566
21483,HOBBIES_1_145_WI_1_validation,559
21484,HOBBIES_1_146_WI_1_validation,183
21485,HOBBIES_1_147_WI_1_validation,600
21486,HOBBIES_1_148_WI_1_validation,394
21487,HOBBIES_1_149_WI_1_validation,56
21488,HOBBIES_1_150_WI_1_validation,256
21489,HOBBIES_1_151_WI_1_validation,373
21490,HOBBIES_1_152_WI_1_validation,580
21491,HOBBIES_1_153_WI_1_validation,394
21492,HOBBIES_1_154_WI_1_validation,394
21493,HOBBIES_1_155_WI_1_validation,394
21494,HOBBIES_1_156_WI_1_validation,157
21495,HOBBIES_1_157_WI_1_validation,439
21496,HOBBIES_1_158_WI_1_validation,504
21497,HOBBIES_1_159_WI_1_validation,588
21498,HOBBIES_1_160_WI_1_validation,341
21499,HOBBIES_1_161_WI_1_validation,119
21500,HOBBIES_1_162_WI_1_validation,269
21501,HOBBIES_1_163_WI_1_validation,146
21502,HOBBIES_1_164_WI_1_validation,209
21503,HOBBIES_1_165_WI_1_validation,49
21504,HOBBIES_1_166_WI_1_validation,335
21505,HOBBIES_1_167_WI_1_validation,377
21506,HOBBIES_1_168_WI_1_validation,222
21507,HOBBIES_1_169_WI_1_validation,410
21508,HOBBIES_1_170_WI_1_validation,313
21509,HOBBIES_1_171_WI_1_validation,140
21510,HOBBIES_1_172_WI_1_validation,113
21511,HOBBIES_1_173_WI_1_validation,335
21512,HOBBIES_1_174_WI_1_validation,71
21513,HOBBIES_1_175_WI_1_validation,133
21514,HOBBIES_1_176_WI_1_validation,102
21515,HOBBIES_1_177_WI_1_validation,415
21516,HOBBIES_1_178_WI_1_validation,228
21517,HOBBIES_1_179_WI_1_validation,60
21518,HOBBIES_1_180_WI_1_validation,242
21519,HOBBIES_1_181_WI_1_validation,394
21520,HOBBIES_1_183_WI_1_validation,381
21521,HOBBIES_1_184_WI_1_validation,465
21522,HOBBIES_1_185_WI_1_validation,482
21523,HOBBIES_1_186_WI_1_validation,219
21524,HOBBIES_1_187_WI_1_validation,399
21525,HOBBIES_1_188_WI_1_validation,39
21526,HOBBIES_1_189_WI_1_validation,221
21527,HOBBIES_1_190_WI_1_validation,532
21528,HOBBIES_1_191_WI_1_validation,500
21529,HOBBIES_1_192_WI_1_validation,132
21530,HOBBIES_1_193_WI_1_validation,490
21531,HOBBIES_1_194_WI_1_validation,335
21532,HOBBIES_1_195_WI_1_validation,399
21533,HOBBIES_1_197_WI_1_validation,601
21534,HOBBIES_1_198_WI_1_validation,178
21535,HOBBIES_1_199_WI_1_validation,384
21536,HOBBIES_1_200_WI_1_validation,370
21537,HOBBIES_1_201_WI_1_validation,172
21538,HOBBIES_1_202_WI_1_validation,566
21539,HOBBIES_1_203_WI_1_validation,16
21540,HOBBIES_1_204_WI_1_validation,242
21541,HOBBIES_1_205_WI_1_validation,458
21542,HOBBIES_1_206_WI_1_validation,514
21543,HOBBIES_1_207_WI_1_validation,343
21544,HOBBIES_1_208_WI_1_validation,410
21545,HOBBIES_1_209_WI_1_validation,486
21546,HOBBIES_1_210_WI_1_validation,277
21547,HOBBIES_1_211_WI_1_validation,532
21548,HOBBIES_1_212_WI_1_validation,157
21549,HOBBIES_1_213_WI_1_validation,501
21550,HOBBIES_1_214_WI_1_validation,242
21551,HOBBIES_1_215_WI_1_validation,343
21552,HOBBIES_1_216_WI_1_validation,458
21553,HOBBIES_1_217_WI_1_validation,150
21554,HOBBIES_1_218_WI_1_validation,495
21555,HOBBIES_1_219_WI_1_validation,482
21556,HOBBIES_1_220_WI_1_validation,559
21557,HOBBIES_1_221_WI_1_validation,410
21558,HOBBIES_1_223_WI_1_validation,157
21559,HOBBIES_1_224_WI_1_validation,269
21560,HOBBIES_1_225_WI_1_validation,187
21561,HOBBIES_1_226_WI_1_validation,531
21562,HOBBIES_1_227_WI_1_validation,209
21563,HOBBIES_1_228_WI_1_validation,411
21564,HOBBIES_1_229_WI_1_validation,183
21565,HOBBIES_1_230_WI_1_validation,301
21566,HOBBIES_1_231_WI_1_validation,370
21567,HOBBIES_1_232_WI_1_validation,221
21568,HOBBIES_1_233_WI_1_validation,447
21569,HOBBIES_1_234_WI_1_validation,157
21570,HOBBIES_1_235_WI_1_validation,313
21571,HOBBIES_1_236_WI_1_validation,900
21572,HOBBIES_1_237_WI_1_validation,56
21573,HOBBIES_1_238_WI_1_validation,579
21574,HOBBIES_1_239_WI_1_validation,500
21575,HOBBIES_1_240_WI_1_validation,277
21576,HOBBIES_1_241_WI_1_validation,394
21577,HOBBIES_1_242_WI_1_validation,242
21578,HOBBIES_1_243_WI_1_validation,355
21579,HOBBIES_1_244_WI_1_validation,394
21580,HOBBIES_1_245_WI_1_validation,98
21581,HOBBIES_1_246_WI_1_validation,277
21582,HOBBIES_1_247_WI_1_validation,351
21583,HOBBIES_1_248_WI_1_validation,387
21584,HOBBIES_1_249_WI_1_validation,485
21585,HOBBIES_1_250_WI_1_validation,209
21586,HOBBIES_1_251_WI_1_validation,584
21587,HOBBIES_1_252_WI_1_validation,236
21588,HOBBIES_1_253_WI_1_validation,15
21589,HOBBIES_1_254_WI_1_validation,313
21590,HOBBIES_1_255_WI_1_validation,93
21591,HOBBIES_1_256_WI_1_validation,434
21592,HOBBIES_1_257_WI_1_validation,447
21593,HOBBIES_1_258_WI_1_validation,165
21594,HOBBIES_1_259_WI_1_validation,500
21595,HOBBIES_1_260_WI_1_validation,901
21596,HOBBIES_1_261_WI_1_validation,527
21597,HOBBIES_1_262_WI_1_validation,146
21598,HOBBIES_1_263_WI_1_validation,56
21599,HOBBIES_1_264_WI_1_validation,313
21600,HOBBIES_1_265_WI_1_validation,405
21601,HOBBIES_1_266_WI_1_validation,174
21602,HOBBIES_1_267_WI_1_validation,13
21603,HOBBIES_1_268_WI_1_validation,498
21604,HOBBIES_1_269_WI_1_validation,256
21605,HOBBIES_1_270_WI_1_validation,488
21606,HOBBIES_1_271_WI_1_validation,313
21607,HOBBIES_1_272_WI_1_validation,439
21608,HOBBIES_1_273_WI_1_validation,485
21609,HOBBIES_1_274_WI_1_validation,269
21610,HOBBIES_1_275_WI_1_validation,902
21611,HOBBIES_1_276_WI_1_validation,313
21612,HOBBIES_1_277_WI_1_validation,82
21613,HOBBIES_1_278_WI_1_validation,394
21614,HOBBIES_1_279_WI_1_validation,165
21615,HOBBIES_1_280_WI_1_validation,317
21616,HOBBIES_1_281_WI_1_validation,236
21617,HOBBIES_1_282_WI_1_validation,439
21618,HOBBIES_1_283_WI_1_validation,31
21619,HOBBIES_1_284_WI_1_validation,343
21620,HOBBIES_1_285_WI_1_validation,236
21621,HOBBIES_1_286_WI_1_validation,394
21622,HOBBIES_1_287_WI_1_validation,495
21623,HOBBIES_1_288_WI_1_validation,75
21624,HOBBIES_1_289_WI_1_validation,273
21625,HOBBIES_1_290_WI_1_validation,370
21626,HOBBIES_1_292_WI_1_validation,57
21627,HOBBIES_1_293_WI_1_validation,225
21628,HOBBIES_1_294_WI_1_validation,351
21629,HOBBIES_1_295_WI_1_validation,532
21630,HOBBIES_1_296_WI_1_validation,381
21631,HOBBIES_1_297_WI_1_validation,286
21632,HOBBIES_1_298_WI_1_validation,277
21633,HOBBIES_1_299_WI_1_validation,173
21634,HOBBIES_1_300_WI_1_validation,500
21635,HOBBIES_1_301_WI_1_validation,118
21636,HOBBIES_1_302_WI_1_validation,457
21637,HOBBIES_1_303_WI_1_validation,500
21638,HOBBIES_1_304_WI_1_validation,323
21639,HOBBIES_1_305_WI_1_validation,165
21640,HOBBIES_1_306_WI_1_validation,488
21641,HOBBIES_1_307_WI_1_validation,183
21642,HOBBIES_1_308_WI_1_validation,482
21643,HOBBIES_1_309_WI_1_validation,313
21644,HOBBIES_1_310_WI_1_validation,170
21645,HOBBIES_1_311_WI_1_validation,74
21646,HOBBIES_1_312_WI_1_validation,83
21647,HOBBIES_1_313_WI_1_validation,48
21648,HOBBIES_1_314_WI_1_validation,124
21649,HOBBIES_1_315_WI_1_validation,200
21650,HOBBIES_1_316_WI_1_validation,383
21651,HOBBIES_1_317_WI_1_validation,595
21652,HOBBIES_1_318_WI_1_validation,588
21653,HOBBIES_1_319_WI_1_validation,256
21654,HOBBIES_1_320_WI_1_validation,532
21655,HOBBIES_1_321_WI_1_validation,122
21656,HOBBIES_1_322_WI_1_validation,370
21657,HOBBIES_1_323_WI_1_validation,587
21658,HOBBIES_1_324_WI_1_validation,473
21659,HOBBIES_1_325_WI_1_validation,34
21660,HOBBIES_1_326_WI_1_validation,600
21661,HOBBIES_1_327_WI_1_validation,165
21662,HOBBIES_1_328_WI_1_validation,236
21663,HOBBIES_1_329_WI_1_validation,482
21664,HOBBIES_1_330_WI_1_validation,551
21665,HOBBIES_1_331_WI_1_validation,351
21666,HOBBIES_1_332_WI_1_validation,304
21667,HOBBIES_1_333_WI_1_validation,514
21668,HOBBIES_1_334_WI_1_validation,465
21669,HOBBIES_1_335_WI_1_validation,903
21670,HOBBIES_1_336_WI_1_validation,242
21671,HOBBIES_1_337_WI_1_validation,566
21672,HOBBIES_1_338_WI_1_validation,236
21673,HOBBIES_1_339_WI_1_validation,553
21674,HOBBIES_1_340_WI_1_validation,579
21675,HOBBIES_1_341_WI_1_validation,236
21676,HOBBIES_1_342_WI_1_validation,539
21677,HOBBIES_1_343_WI_1_validation,282
21678,HOBBIES_1_344_WI_1_validation,370
21679,HOBBIES_1_345_WI_1_validation,566
21680,HOBBIES_1_346_WI_1_validation,532
21681,HOBBIES_1_347_WI_1_validation,299
21682,HOBBIES_1_348_WI_1_validation,500
21683,HOBBIES_1_349_WI_1_validation,495
21684,HOBBIES_1_350_WI_1_validation,289
21685,HOBBIES_1_351_WI_1_validation,253
21686,HOBBIES_1_352_WI_1_validation,240
21687,HOBBIES_1_353_WI_1_validation,358
21688,HOBBIES_1_354_WI_1_validation,564
21689,HOBBIES_1_355_WI_1_validation,277
21690,HOBBIES_1_356_WI_1_validation,500
21691,HOBBIES_1_357_WI_1_validation,19
21692,HOBBIES_1_358_WI_1_validation,206
21693,HOBBIES_1_359_WI_1_validation,473
21694,HOBBIES_1_360_WI_1_validation,503
21695,HOBBIES_1_361_WI_1_validation,432
21696,HOBBIES_1_362_WI_1_validation,261
21697,HOBBIES_1_363_WI_1_validation,438
21698,HOBBIES_1_364_WI_1_validation,514
21699,HOBBIES_1_365_WI_1_validation,499
21700,HOBBIES_1_366_WI_1_validation,195
21701,HOBBIES_1_367_WI_1_validation,488
21702,HOBBIES_1_368_WI_1_validation,93
21703,HOBBIES_1_369_WI_1_validation,79
21704,HOBBIES_1_370_WI_1_validation,527
21705,HOBBIES_1_371_WI_1_validation,394
21706,HOBBIES_1_372_WI_1_validation,590
21707,HOBBIES_1_373_WI_1_validation,527
21708,HOBBIES_1_374_WI_1_validation,555
21709,HOBBIES_1_375_WI_1_validation,86
21710,HOBBIES_1_376_WI_1_validation,447
21711,HOBBIES_1_377_WI_1_validation,236
21712,HOBBIES_1_378_WI_1_validation,135
21713,HOBBIES_1_379_WI_1_validation,214
21714,HOBBIES_1_380_WI_1_validation,383
21715,HOBBIES_1_381_WI_1_validation,387
21716,HOBBIES_1_382_WI_1_validation,178
21717,HOBBIES_1_383_WI_1_validation,208
21718,HOBBIES_1_384_WI_1_validation,139
21719,HOBBIES_1_385_WI_1_validation,221
21720,HOBBIES_1_386_WI_1_validation,148
21721,HOBBIES_1_387_WI_1_validation,287
21722,HOBBIES_1_388_WI_1_validation,444
21723,HOBBIES_1_389_WI_1_validation,532
21724,HOBBIES_1_390_WI_1_validation,565
21725,HOBBIES_1_391_WI_1_validation,98
21726,HOBBIES_1_392_WI_1_validation,498
21727,HOBBIES_1_393_WI_1_validation,514
21728,HOBBIES_1_394_WI_1_validation,514
21729,HOBBIES_1_395_WI_1_validation,242
21730,HOBBIES_1_396_WI_1_validation,610
21731,HOBBIES_1_397_WI_1_validation,113
21732,HOBBIES_1_398_WI_1_validation,82
21733,HOBBIES_1_399_WI_1_validation,377
21734,HOBBIES_1_400_WI_1_validation,173
21735,HOBBIES_1_401_WI_1_validation,157
21736,HOBBIES_1_402_WI_1_validation,410
21737,HOBBIES_1_403_WI_1_validation,532
21738,HOBBIES_1_404_WI_1_validation,439
21739,HOBBIES_1_405_WI_1_validation,415
21740,HOBBIES_1_406_WI_1_validation,559
21741,HOBBIES_1_407_WI_1_validation,566
21742,HOBBIES_1_408_WI_1_validation,575
21743,HOBBIES_1_409_WI_1_validation,548
21744,HOBBIES_1_410_WI_1_validation,31
21745,HOBBIES_1_411_WI_1_validation,373
21746,HOBBIES_1_412_WI_1_validation,124
21747,HOBBIES_1_413_WI_1_validation,240
21748,HOBBIES_1_414_WI_1_validation,2
21749,HOBBIES_1_415_WI_1_validation,7
21750,HOBBIES_1_416_WI_1_validation,313
21751,HOBBIES_1_417_WI_1_validation,470
21752,HOBBIES_1_418_WI_1_validation,552
21753,HOBBIES_1_419_WI_1_validation,4
21754,HOBBIES_1_420_WI_1_validation,279
21755,HOBBIES_1_421_WI_1_validation,24
21756,HOBBIES_1_422_WI_1_validation,18
21757,HOBBIES_1_423_WI_1_validation,127
21758,HOBBIES_1_424_WI_1_validation,383
21759,HOBBIES_2_001_WI_1_validation,532
21760,HOBBIES_2_002_WI_1_validation,330
21761,HOBBIES_2_003_WI_1_validation,904
21762,HOBBIES_2_004_WI_1_validation,419
21763,HOBBIES_2_005_WI_1_validation,183
21764,HOBBIES_2_006_WI_1_validation,60
21765,HOBBIES_2_007_WI_1_validation,330
21766,HOBBIES_2_008_WI_1_validation,447
21767,HOBBIES_2_009_WI_1_validation,4
21768,HOBBIES_2_010_WI_1_validation,289
21769,HOBBIES_2_011_WI_1_validation,482
21770,HOBBIES_2_012_WI_1_validation,173
21771,HOBBIES_2_013_WI_1_validation,313
21772,HOBBIES_2_014_WI_1_validation,532
21773,HOBBIES_2_015_WI_1_validation,56
21774,HOBBIES_2_016_WI_1_validation,439
21775,HOBBIES_2_017_WI_1_validation,173
21776,HOBBIES_2_018_WI_1_validation,236
21777,HOBBIES_2_019_WI_1_validation,269
21778,HOBBIES_2_020_WI_1_validation,273
21779,HOBBIES_2_021_WI_1_validation,335
21780,HOBBIES_2_022_WI_1_validation,367
21781,HOBBIES_2_023_WI_1_validation,590
21782,HOBBIES_2_024_WI_1_validation,527
21783,HOBBIES_2_025_WI_1_validation,527
21784,HOBBIES_2_026_WI_1_validation,439
21785,HOBBIES_2_027_WI_1_validation,113
21786,HOBBIES_2_028_WI_1_validation,330
21787,HOBBIES_2_029_WI_1_validation,44
21788,HOBBIES_2_030_WI_1_validation,439
21789,HOBBIES_2_031_WI_1_validation,224
21790,HOBBIES_2_032_WI_1_validation,590
21791,HOBBIES_2_033_WI_1_validation,273
21792,HOBBIES_2_034_WI_1_validation,221
21793,HOBBIES_2_035_WI_1_validation,41
21794,HOBBIES_2_036_WI_1_validation,289
21795,HOBBIES_2_037_WI_1_validation,423
21796,HOBBIES_2_038_WI_1_validation,269
21797,HOBBIES_2_039_WI_1_validation,355
21798,HOBBIES_2_040_WI_1_validation,472
21799,HOBBIES_2_041_WI_1_validation,542
21800,HOBBIES_2_042_WI_1_validation,423
21801,HOBBIES_2_043_WI_1_validation,194
21802,HOBBIES_2_044_WI_1_validation,542
21803,HOBBIES_2_045_WI_1_validation,269
21804,HOBBIES_2_046_WI_1_validation,514
21805,HOBBIES_2_047_WI_1_validation,604
21806,HOBBIES_2_048_WI_1_validation,124
21807,HOBBIES_2_049_WI_1_validation,604
21808,HOBBIES_2_050_WI_1_validation,242
21809,HOBBIES_2_051_WI_1_validation,242
21810,HOBBIES_2_052_WI_1_validation,297
21811,HOBBIES_2_053_WI_1_validation,434
21812,HOBBIES_2_054_WI_1_validation,394
21813,HOBBIES_2_055_WI_1_validation,165
21814,HOBBIES_2_056_WI_1_validation,82
21815,HOBBIES_2_057_WI_1_validation,66
21816,HOBBIES_2_058_WI_1_validation,274
21817,HOBBIES_2_059_WI_1_validation,105
21818,HOBBIES_2_060_WI_1_validation,273
21819,HOBBIES_2_061_WI_1_validation,381
21820,HOBBIES_2_062_WI_1_validation,330
21821,HOBBIES_2_063_WI_1_validation,335
21822,HOBBIES_2_064_WI_1_validation,44
21823,HOBBIES_2_065_WI_1_validation,518
21824,HOBBIES_2_066_WI_1_validation,194
21825,HOBBIES_2_067_WI_1_validation,256
21826,HOBBIES_2_068_WI_1_validation,465
21827,HOBBIES_2_069_WI_1_validation,39
21828,HOBBIES_2_070_WI_1_validation,459
21829,HOBBIES_2_071_WI_1_validation,488
21830,HOBBIES_2_072_WI_1_validation,394
21831,HOBBIES_2_073_WI_1_validation,269
21832,HOBBIES_2_074_WI_1_validation,194
21833,HOBBIES_2_075_WI_1_validation,532
21834,HOBBIES_2_076_WI_1_validation,405
21835,HOBBIES_2_077_WI_1_validation,905
21836,HOBBIES_2_078_WI_1_validation,118
21837,HOBBIES_2_079_WI_1_validation,183
